date,group,title,link
2023.6.2,IVE,[Who Is ?] 배덕효 세종대학교 총장,https://www.businesspost.co.kr/BP?command=article_view&num=316994
2023.6.5,NewJeans,[홍미옥 더봄] 뉴진스 언니는?···영화 인어공주를 보던 아이가 던진 ...,https://www.womaneconomy.co.kr/news/articleView.html?idxno=217206
2023.6.6,NewJeans,브루노 마스가 부르는 韓 노래?…AI 가수 등장 속 가요계 미래는 [N초점...,https://www.news1.kr/articles/5068110
2023.6.6,STAYC,"에스파 닝닝, 한쪽 눈 거의 실명인데‥워터밤 출연 괜찮을까",https://www.newsen.com/news_view.php?uid=202306061057162510
2023.6.7,tripleS,"퀸덤퍼즐', 대놓고 급 나누기 논란…1-4군 라인업 공개 [TOP이슈]",http://www.topstarnews.net/news/articleView.html?idxno=15347948
2023.6.10,NewJeans,‘팝스타’ 브루노 마스가 뉴진스 하입 보이 부른 사연은 [더테크웨이브...,https://www.mk.co.kr/article/10752827
2023.6.12,IVE,‘극한’으로 내몰리는 아이돌…K팝 아이돌 시스템 논란 [이슈크래커],https://www.etoday.co.kr/news/view/2256510
2023.6.13,tripleS,"‘급’ 나누기 논란 ‘퀸덤퍼즐’, 엠넷 ‘매운 맛’ 또 먹힐까[SS초점]",https://www.sportsseoul.com/news/read/1320369?ref=naver
2023.6.13,tripleS,"""제작비 터졌다""는 '퀸덤퍼즐', 엠넷 매운 맛 계보 이을까 [종합]",https://www.hankyung.com/entertainment/article/202306136814H
2023.6.13,tripleS,"퀸덤퍼즐' 측 ""급 나누기? 매운맛 예방주사""…엠넷 편견은 깨질까 (엑'...",https://www.xportsnews.com/article/1735194
2023.6.13,tripleS,1~4군으로 나뉜 女아이돌 26명…베일 벗는 '퀸덤 퍼즐',http://starin.edaily.co.kr/news/newspath.asp?newsid=01512086635641392
2023.6.13,tripleS,"[포토] 트리플에스 지우, 예쁜 손인사",https://isplus.com/article/view/isp202306130098
2023.6.16,STAYC,서울은 불야성…잠실은 '브루노 마스' 여의도는 'BTS',http://www.ftoday.co.kr/news/articleView.html?idxno=304263
2023.6.16,ITZY,잠실 브루노 마스·여의도 RM..뜨거워질 주말 공연 라인업[★FOCUS],https://www.starnewskorea.com/stview.php?no=2023061512060822054
2023.6.16,STAYC,[MD포토] 스테이씨 '아름다운 군무',http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202306162038458101&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news
2023.6.16,STAYC,[MD포토] 스테이씨 '통통 튀는 발랄함',http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202306162035347488&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news
2023.6.17,IVE,450만원대 애플 헤드셋을 안 사도 되는 이유[김성모 기자의 신비월드],https://www.donga.com/news/Inter/article/all/20230616/119807395/1
2023.6.17,FIFTY FIFTY,"피프티 피프티, 英 오피셜 차트 12주 진입…K팝 걸그룹 최장기록",https://www.yna.co.kr/view/AKR20230617020900005?input=1195m
2023.6.17,STAYC,"스테이씨 세은, 여러분 사랑합니다",https://www.news1.kr/photos/view/?6052105
2023.6.17,STAYC,"스테이씨 시은, 사랑스러운 테디베어",https://www.news1.kr/photos/view/?6052104
2023.6.19,NewJeans,"KBS 가요대축제' 일본 개최 논란→반대 청원글도 등장...""확정 아니다""",http://www.newsinside.kr/news/articleView.html?idxno=1378742
2023.6.19,ITZY,"ITZY, 내달 31일 컴백…신보 트랙리스트와 티징 영상 공개",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202306190046&t=NN
2023.6.19,NewJeans,"뉴진스, 다시 신드롬…7월 '겟 업'",http://www.newsis.com/view/?id=NISX20230619_0002343769&cID=10601&pID=10600
2023.6.19,NewJeans,"뉴진스 7월 컴백…""타이틀곡 3개""",http://enews.imbc.com/News/RetrieveNewsInfo/385396
2023.6.19,IVE,"아이브, 공백기 속 음방 1위 영예 ""믿기지 않아""",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12131317
2023.6.20,ITZY,"""알코올 없이는 안 되나요?""..술 예능의 두 얼굴 [2023 상반기 예능 결산...",https://www.starnewskorea.com/stview.php?no=2023062010354790963
2023.6.20,ITZY,"ITZY(있지), 컴백 예열…스케줄러 공개",https://sports.donga.com/article/all/20230620/119854679/1
2023.6.20,ITZY,"ITZY, 프로모션 스케줄러 오픈…풍성한 콘텐츠 ‘기대 UP’",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202306200042&t=NN
2023.6.20,NewJeans,"맥도날드, '뉴진스 광고 비하인드 영상' 공개",https://www.news1.kr/articles/5082067
2023.6.20,aespa,BIE 총회에 등장한 에스파 카리나,https://www.news1.kr/photos/view/?6058163
2023.6.20,aespa,"尹, 엑스포 PT서 ""부산 is Ready""…싸이 조수미 등도 총력 지원(종합)",http://www.newsis.com/view/?id=NISX20230620_0002346306&cID=10301&pID=10300
2023.6.20,LE SSERAFIM,"[가요소식] 르세라핌, 8월 일본 싱글 2집 '언포기븐' 발매",https://www.yna.co.kr/view/AKR20230620101000005?input=1195m
2023.6.20,NMIXX,"엔믹스, 7월 11일 컴백 [공식]",https://www.hankyung.com/entertainment/article/202306200804H
2023.6.20,NMIXX,"[가요소식] 엔믹스, 내달 새 싱글 '어 미드서머 엔믹스 드림' 발매",https://www.yna.co.kr/view/AKR20230620047500005?input=1195m
2023.6.20,NMIXX,"엔믹스, 4개월 만에 컴백…7월 '한여름밤의 꿈'",http://www.newsis.com/view/?id=NISX20230619_0002344226&cID=10601&pID=10600
2023.6.20,NMIXX,엔믹스 여름 컴백…7월 11일 새 싱글 발매 [공식],https://sports.donga.com/article/all/20230620/119845170/1
2023.6.20,NMIXX,"엔믹스 설윤, 가려도 인형 [포토엔HD]",https://www.newsen.com/news_view.php?uid=202306201857335510
2023.6.20,NMIXX,"엔믹스 설윤, 꽁꽁 숨긴 화사함 [포토엔HD]",https://www.newsen.com/news_view.php?uid=202306201846525510
2023.6.20,FIFTY FIFTY,"BTS, 6월 아이돌그룹 브랜드평판 1위…2위 블랙핑크·뉴진스·세븐틴·아...",https://www.yeongnam.com/web/view.php?key=20230620001418446
2023.6.21,LE SSERAFIM,"단 3곡으로... '사장님' 지코의 야심작, 출사표도 남다르네",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002938378&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
2023.6.21,NewJeans,"뉴진스, J.I.D와 ‘Zero’ 리믹스 공개…특별한 스웨그",http://sports.khan.co.kr/news/sk_index.html?art_id=202306210911003&sec_id=540101&pt=nv
2023.6.21,NewJeans,"뉴진스 하니, 구찌 그리고 경복궁",https://www.wkorea.com/2023/06/21/%eb%89%b4%ec%a7%84%ec%8a%a4-%ed%95%98%eb%8b%88-%ea%b5%ac%ec%b0%8c-%ea%b7%b8%eb%a6%ac%ea%b3%a0-%ea%b2%bd%eb%b3%b5%ea%b6%81/?utm_source=naver&utm_medium=partnership
2023.6.21,LE SSERAFIM,"르세라핌X비비, 완벽 조합 탄생",http://enews.imbc.com/News/RetrieveNewsInfo/385606
2023.6.21,IVE,"아이브 리즈, 풋풋한 소녀미[화보]",http://www.newsis.com/view/?id=NISX20230621_0002346712&cID=10601&pID=10600
2023.6.21,IVE,"아이브 리즈 ""라이브 칭찬 뿌듯…잘 해낸 것 같아 행복해"" [화보]",http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202306210904792168&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news
2023.6.21,IVE,"“난치병으로 투병 중인데…” '아이브' 멤버들, 진짜 좋은 일 하고 왔...",https://www.wikitree.co.kr/articles/863591
2023.6.21,tripleS,"tripleS(트리플에스) X Ktown4u, 팬 위한 특별한 카페 오픈",http://sports.khan.co.kr/news/sk_index.html?art_id=202306212215003&sec_id=540101&pt=nv
2023.6.21,Kep1er,"케플러 샤오팅, 빼어난 미모",https://www.news1.kr/photos/view/?6060310
2023.6.22,NewJeans,불붙는 7월 아이돌 컴백대전...틴탑·엑소부터 뉴진스·있지까지 ①,https://isplus.com/article/view/isp202306210134
2023.6.26,IVE,‘이젠 용서받았나’…논란이 억울한 유명인 기안84·김선호,http://sports.khan.co.kr/news/sk_index.html?art_id=202306261022003&sec_id=540101&pt=nv
2023.6.28,NewJeans,뉴진스 신곡 뮤비 티저 공개되자마자 뜻밖의 표절 논란(?) 터졌다,https://www.insight.co.kr/news/442756
2023.6.29,IVE,"[종합] ""논란 거리""…KCM ""뉴진스·블랙핑크·아이브 팔토시 패션, 날 따...",https://tenasia.hankyung.com/tv/article/2023062918924
2023.6.29,NMIXX,"BTS 정국·엑소·뉴진스, 뜨거운 '왕좌 쟁탈전'…왜 하필 7월 컴백 몰렸...",https://tenasia.hankyung.com/topic/article/2023062801324
2023.6.30,NewJeans,챗GPT'발 AI 저작권 논란…데이터 임의수집·사용 이대로 좋은가,http://www.goodkyung.com/news/articleView.html?idxno=211176
2023.6.30,LE SSERAFIM,"[아투★현장] ""'R U Next?', 르세라핌·뉴진스 이을 하이브 새 걸그룹 뽑...",https://www.asiatoday.co.kr/view.php?key=20230630010016535
2023.6.30,STAYC,"우영, 전애인 소환에 당황?→ 라도 ""스테이씨 연애, 말도 안 돼"" (홍김동...",https://www.xportsnews.com/article/1742089
2023.7.1,IVE,"광고판에 여배우 싹 사라지고 아이돌이…""잘 팔릴까"" 패션업계 고민",http://news.mt.co.kr/mtview.php?no=2023061723253622508
2023.7.1,tripleS,"[TVis] ‘쇼! 음악중심’ (여자)아이들, 출연 없이 1위…샤이니·최예나...",https://isplus.com/article/view/isp202307010041
2023.7.2,NewJeans,"“완전 똑같은데…” '뉴진스' 신곡, 이번에도 예측했다는 '무한도전'",https://www.wikitree.co.kr/articles/866341
2023.7.5,tripleS,포토카드만 있으면 내가 아이돌 마스터? 트리플에스 살펴보기[엠블록레...,https://www.mk.co.kr/article/10777307
2023.7.6,NewJeans,“대형 기획사보다 좋은데…” '뉴진스'보다 좋은 숙소 썼다는 '피프티...,https://www.wikitree.co.kr/articles/867630
2023.7.6,IVE,"주우재, '욕실화 논란'에 ""결혼이라는 건 어려운 것 같아"" (오늘의 주우...",https://www.xportsnews.com/article/1744343
2023.7.10,NewJeans,"[라이브] 하이브, 방탄소년단 '군백기'에도 뉴진스 컴백으로 주가 '훨훨...",https://news.sbs.co.kr/news/endPage.do?news_id=N1007261615&plink=ORI&cooper=NAVER
2023.7.10,NewJeans,"하이브, 아이돌 팬사인회서 속옷검사…팬들 “인권 바닥”",https://www.hani.co.kr/arti/society/society_general/1099421.html
2023.7.10,NMIXX,"엔믹스, 촬영 중 화재+드론 사고…‘K-909’ 측 “인명 피해 無, 사고 관...",https://isplus.com/article/view/isp202307100171
2023.7.10,ITZY,판 깔자 입담 날았다…유튜브 생태계에 도전한 스타 토크쇼,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00007&news_seq_no=4945042
2023.7.11,NMIXX,"엔믹스의 '믹스팝', 소신일까 고집일까 [엑:스레이]",https://www.xportsnews.com/article/1746167
2023.7.11,NMIXX,[셀럽이슈] '댄스가수유랑단'→'K-909' 녹화 중 잡음…제작진 사과(종합...,http://www.celuvmedia.com/article.php?aid=1689026400456497010
2023.7.12,NewJeans,"엑소 수호 ""조금 실수해도 조롱""…뮤지컬 '실력 논란' 심경 토로｜상클...",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12134634
2023.7.15,NewJeans,[초점] '중소돌' 피프티 피프티 논란에 삼성 '갑툭튀'…'뉴진스' 막을 무...,http://www.inews24.com/view/1612872
2023.7.16,NewJeans,”부끄러움은 3초” 사직 아이돌이 ‘사직 제니’로 변신하기까지…그...,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202307162004642019&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news
2023.7.16,Kep1er,"[포토]케플러 샤오팅, 반짝반짝 눈빛인사",http://biz.heraldcorp.com/view.php?ud=202307161215002204416_1
2023.7.19,ITZY,"채령, 'ITZY' 열애설 사수 ""전화는 부모님만...데이트가 뭐죠?"" (짠당포)",https://www.xportsnews.com/article/1749123
2023.7.19,NMIXX,쇼챔피언' 제로베이스원·엔믹스→코요태 무대 공개,http://enews.imbc.com/News/RetrieveNewsInfo/388485
2023.7.19,NMIXX,엔믹스 배이 '이기적인 비율'[엑's HD포토],https://www.xportsnews.com/article/1749487
2023.7.20,ITZY,ITZY '킬 마이 다웃' 앨범 다큐멘터리 공개,https://www.starnewskorea.com/stview.php?no=2023072013290748795
2023.7.20,LE SSERAFIM,"하이브IM '리듬하이브', 신규 아티스트 르세라핌 업데이트",https://zdnet.co.kr/view/?no=20230720154424
2023.7.20,LE SSERAFIM,"하이브IM ""리듬하이브에 르세라핌 음원 추가""",http://news.tf.co.kr/read/economy/2031781.htm
2023.7.20,LE SSERAFIM,"르세라핌과 함께한 '비타500 제로'…광동제약, 신규 광고 공개",http://sports.chosun.com/news/ntype.htm?id=202307210100152890019607&servicedate=20230720
2023.7.20,LE SSERAFIM,[게임가 엿보기] 하이브IM '리듬하이브' 신규 아티스트 '르세라핌' 업데...,http://www.greened.kr/news/articleView.html?idxno=305079
2023.7.20,LE SSERAFIM,"[업데이트] 하이브IM ‘리듬하이브’, 신규 아티스트 ‘르세라핌’ 선봬",http://theviewers.co.kr/View.aspx?No=2887127
2023.7.20,IVE,"아이브 ‘아이엠’, 美 빌보드 14주 연속 차트인",http://sports.khan.co.kr/news/sk_index.html?art_id=202307201501003&sec_id=540301&pt=nv
2023.7.20,IVE,아이브 '아이엠' 14주 연속 美 빌보드 글로벌 차트 롱런,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12136081
2023.7.20,IVE,"아이브 장원영, '심쿵 유발' 러블리 미모 '가을 여신'",http://enews.imbc.com/News/RetrieveNewsInfo/388677
2023.7.20,NMIXX,[엠카운트다운 라인업] NCT DREAM·미래소년·주헌·YGX·산다라박·트레...,https://www.mediapen.com/news/view/838689
2023.7.20,tripleS,"트리플에스, 새로운 멤버 베일 벗었다…S16 마유 티저에 '뜨거운 기대'",http://www.metroseoul.co.kr/article/20230720500525
2023.7.20,tripleS,"트리플에스, 유닛 에볼루션 마지막 멤버 日 출신 마유 공개",http://www.newsis.com/view/?id=NISX20230720_0002384639&cID=10601&pID=10600
2023.7.20,Kep1er,베이스 도는 맥스 케플러,https://www.gukjenews.com/news/articleView.html?idxno=2769514
2023.7.20,STAYC,"스테이씨 세은∙윤∙재이, 틴프레시 그 자체[화보]",http://sports.khan.co.kr/news/sk_index.html?art_id=202307200930003&sec_id=540301&pt=nv
2023.7.21,NewJeans,[뮤직IS] 뉴진스는 항상 특별했다…‘겟 업’으로 물들일 여름 ①,https://isplus.com/article/view/isp202307200010
2023.7.21,IVE,[더 차트] 다시 차트 정상에 선 뉴진스,https://www.joongang.co.kr/article/25179052
2023.7.21,STAYC,"""여자축구, 수준 떨어진다고? '역대 최대 규모' 여성월드컵을 보라""",https://www.hankookilbo.com/News/Read/A2023072016400002106?did=NA
2023.7.21,ITZY,"[SC이슈]'공기반 소리반'박진영, ITZY 예지 울려…이유는 '미에 감동이 ...",http://sports.chosun.com/news/ntype.htm?id=202307220100165240021861&servicedate=20230721
2023.7.21,NewJeans,"뉴진스, 베일 벗은 ‘ETA’ MV",http://sports.khan.co.kr/news/sk_index.html?art_id=202307211321003&sec_id=540101&pt=nv
2023.7.21,NewJeans,"뉴진스 '겟업', 선주문 172만장…""'더블 밀리언셀러' 전망""도",http://www.newsis.com/view/?id=NISX20230721_0002385140&cID=10601&pID=10600
2023.7.21,NewJeans,"뉴진스 ""팬과 친구 되어 함께 춤추는 음악이 우리의 특별함""",https://www.yna.co.kr/view/AKR20230721056700005?input=1195m
2023.7.21,NewJeans,"[영상] 뉴진스 'ETA' 뮤비에 등장한 아이폰…애플, 삼성 '언팩' 방어 나...",http://www.inews24.com/view/1615369
2023.7.21,NewJeans,"뉴진스, 신보 '겟 업' 발매…전곡 멜론 '톱100' 안착(종합)",https://www.yna.co.kr/view/AKR20230721038151005?input=1195m
2023.7.21,NewJeans,"뉴진스, 21일 미니 2집 'Get Up' 발매…‘커리어 하이’ 행보 잇는다",http://enter.etoday.co.kr/news/view/244798
2023.7.21,aespa,"소녀시대→에스파, 美 롤링스톤 'K팝 역사상 가장 위대한 100곡' 선정",http://www.joynews24.com/view/1615357
2023.7.21,aespa,"뉴진스, '겟 업' 선주문 172만 장…블랙핑크·에스파 이어 역대 선주문량...",http://www.newsinside.kr/news/articleView.html?idxno=1381402
2023.7.21,IVE,‘지락실2’ 이영지 “난 아이브 안유진 데칼코마니”,https://www.mk.co.kr/article/10790012
2023.7.21,tripleS,"트리플에스, 러블루션 S13 니엔 개인 콘셉트 컷 오픈",http://sports.khan.co.kr/news/sk_index.html?art_id=202307211907003&sec_id=540301&pt=nv
2023.7.21,tripleS,"트리플에스 러블루션, 콘셉트 포토 첫 주자는 니엔",http://starin.edaily.co.kr/news/newspath.asp?newsid=01148006635676816
2023.7.21,tripleS,트리플에스 서연·지우 “‘퀸덤퍼즐’ 서 강렬한 모습 도전하고파”[일...,http://sports.khan.co.kr/news/sk_index.html?art_id=202307211202003&sec_id=540201&pt=nv
2023.7.21,FIFTY FIFTY,"피프티 피프티, 길을 잃었다 [Oh!쎈 초점]",http://www.osen.co.kr/article/G1112148289
2023.7.21,FIFTY FIFTY,"피프티 피프티 소속사, 용역업체 더기버스 임원도 고소",http://starin.edaily.co.kr/news/newspath.asp?newsid=01705606635676816
2023.7.21,FIFTY FIFTY,"[공식] 어트랙트, 피프티피프티 외주업체 더기버스 관계자 추가고소 ""업...",http://sports.chosun.com/news/ntype.htm?id=202307210100163190021695&servicedate=20230721
2023.7.21,FIFTY FIFTY,"박명수 ""피프티피프티 돈이나 많이 벌고 얘기하지…아쉽다""",http://news.heraldcorp.com/view.php?ud=20230721000596
2023.7.21,FIFTY FIFTY,"피프티 피프티, 전속계약 분쟁 중 워너뮤직과 '바비' OST 발매[스타이슈...",https://www.starnewskorea.com/stview.php?no=2023072114354390643
2023.7.21,FIFTY FIFTY,[단독]계약해지 후 피프티와 동행? “전혀 고려 안해”…워너뮤직 입장...,https://www.munhwa.com/news/view.html?no=2023072101039912069001
2023.7.21,STAYC,"STAYC(스테이씨), 예쁘면 다야~ 응 다야~(출국)[뉴스엔TV]",https://www.newsen.com/news_view.php?uid=202307210228451310
2023.7.24,NewJeans,K-팝(Pop)을 마약에 빗댄 트래비스 스콧·위켄드…논란 증폭,https://www.sedaily.com/NewsView/29S981EMAD
2023.7.25,IVE,"아이브 소속사' 스타쉽 ""'탈덕수용소'에 법적대응…민형사상 책임 물을...",http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202307251100435657&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news
2023.7.25,IVE,"아이브 소속사, 사이버렉카에 칼 빼들어 “끝까지 책임 묻겠다”",https://www.joongang.co.kr/article/25179947
2023.7.26,NewJeans,"피프티피프티, 안성일 프로듀서 경력 사기 논란 속 美빌보드 역주행[차...",https://www.newsen.com/news_view.php?uid=202307260950360410
2023.7.26,ITZY,"""있지 유나, 개인 활동 보장하라""…해외 팬덤도 맛 들인 '트럭 시위'[TEN...",https://tenasia.hankyung.com/topic/article/2023072636594
2023.7.28,IVE,아이브 장원영·갓세븐 잭슨...아이돌 향한 선 넘은 스킨십,https://www.tvreport.co.kr/https://tvreport.co.kr/breaking/article/746648/
2023.7.29,IVE,"""글 하나면 동네병원 문 닫는다""…맘카페 '절대권력' 논란 [이슈+]",https://www.hankyung.com/politics/article/2023072889327
2023.7.30,STAYC,‘64세’ 탈 많았던 바비 인형史[세기의 비하인드],https://lady.khan.co.kr/khlady.html?mode=view&artid=202307300915001&code=11
2023.7.31,NewJeans,신곡 부르다 아이폰 꺼내든 뉴진스...PPL 갑론을박,https://www.mk.co.kr/article/10797595
2023.7.31,NewJeans,정국 아닌 팬들 앵콜 가창력 논란‥정국 반응은? “우리 아미들 노래 잘...,https://www.newsen.com/news_view.php?uid=202307311859116710
2023.7.31,NewJeans,"[POP초점]""광고vs신선해"" 뉴진스, 음악방송서 '아이폰 퍼포먼스'를?..갑...",http://biz.heraldcorp.com/view.php?ud=202307311700543132927_1
2023.8.1,NewJeans,노래 부르다 아이폰 '찰칵'…뉴진스 '도 넘은 광고' 논란,https://view.asiae.co.kr/article/2023080119482235088
2023.8.1,NewJeans,"""음악방송이 홈쇼핑인가""..뉴진스, 신곡 부르다 20초동안 ‘아이폰 퍼포...",http://www.fnnews.com/news/202308010850466495
2023.8.3,STAYC,"“‘잼버리’ 피서 아냐, 韓 청소년 귀하게 자라 불평” 전북도의원 발...",http://www.edaily.co.kr/news/newspath.asp?newsid=03093046635703712
2023.8.4,ITZY,"아는 형님' ITZY 채령 ""과자 한통 먹으면 폭식"" 발언 논란",http://www.osen.co.kr/article/G1112156687
2023.8.7,NewJeans,세븐틴·뉴진스 ‘잼버리 K팝 콘서트’ 출연하나,https://www.mk.co.kr/article/10802783
2023.8.7,IVE,“더워서 그랬다?” 잼버리 성범죄 男 논란에…여가부 “문화적 차이”,http://www.edaily.co.kr/news/newspath.asp?newsid=01174246635705024
2023.8.7,IVE,[셀럽이슈] 논란의 잼버리…당일 연기·출연진 변동에 K팝 콘서트도 시...,http://www.celuvmedia.com/article.php?aid=1691373546458875007
2023.8.7,NMIXX,"논란의 잼버리, 해결책이 BTS? 뜬금없는 소환[TEN이슈]",https://tenasia.hankyung.com/topic/article/2023080793804
2023.8.7,NMIXX,"난처한 ★들 라인업 흔들…'잼버리 K팝 콘서트', 출연 불발 '확산' [엑's...",https://www.xportsnews.com/article/1756569
2023.8.7,STAYC,"잼버리 K팝 콘서트, JUMF 출연진 빼가려 했나...민폐 논란 [MK이슈]",https://www.mk.co.kr/article/10802260
2023.8.8,aespa,[왓IS] ‘출국’ 에스파 살인 예고까지...‘흉기 난동 사태’ 여파 계속,https://isplus.com/article/view/isp202308080209
2023.8.8,NMIXX,"“방패막이”vs“큰 선물”..성일종, BTS 잼버리 공연 발언 ‘논란’[MK...",https://www.mk.co.kr/article/10803238
2023.8.8,NMIXX,"""BTS가 북한 모란봉악단이냐"" K팝 '잼버리 동원' 논란",https://www.hankookilbo.com/News/Read/A2023080819160001423?did=NA
2023.8.8,STAYC,"[셀럽이슈] '잼버리' 파행, K팝 가수들이 뒷수습?…BTS 출연 요청 논란",http://www.celuvmedia.com/article.php?aid=1691481831459013007
2023.8.9,NewJeans,"뉴진스, 아이폰 PPL 논란 민원 접수…방심위 ""심의 검토""",http://news.tvchosun.com/site/data/html_dir/2023/08/09/2023080990103.html
2023.8.9,NewJeans,방송 무대서 아이폰 들고 ‘찰칵’… 간접광고 논란 뉴진스 영상 보니,https://www.chosun.com/national/national_general/2023/08/09/ZPRQY257MJFXFL4TE7WQ33AA64/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2023.8.9,NewJeans,"방심위, 뉴진스 음악방송 아이폰 간접광고 민원 지속...“심의 검토 중...",https://isplus.com/article/view/isp202308090078
2023.8.9,STAYC,"""뉴진스 팬인데 단복 좀""..잼버리 K팝 콘서트, 위장 진입 논란까지 [Oh!쎈...",http://www.osen.co.kr/article/G1112160405
2023.8.9,ITZY,"잼버리 K팝 콘서트, 뉴진스 등 18팀 확정...‘논란’ BTS 불참",https://www.mk.co.kr/article/10804417
2023.8.11,IVE,버스 1440대 상암行…논란의 잼버리 ‘유종의 미’ 거둘까,https://news.kmib.co.kr/article/view.asp?arcid=0018556627&code=61121111&cp=nv
2023.8.11,ITZY,논란의 잼버리 오늘 폐영식…안전 마지막 시험대(종합),http://www.newsis.com/view/?id=NISX20230811_0002411217&cID=10201&pID=10200
2023.8.12,IVE,"자발적 참여' 아이브 반응 온도차…""분위기 못 살려""vs""억지 선동"" [종...",https://www.xportsnews.com/article/1758644
2023.8.13,NewJeans,"논란도 가지가지..'풍선' 원곡 표기 ""불법 아니다"" 황당 해명[종합]",https://www.starnewskorea.com/stview.php?no=2023081315422949638
2023.8.13,NewJeans,잼버리 콘서트는 성료일까..'풍선' 원곡자 분노에 또 논란[Oh!쎈 초점],http://www.osen.co.kr/article/G1112162822
2023.8.13,aespa,에스파 윈터 살해협박→하이브 사옥 흉기난동까지..떨고 있는 연예계[O...,http://www.osen.co.kr/article/G1112162752
2023.8.13,NMIXX,"[SC이슈] ""자발적 아닙니다""…'풍선' 원작자 분노→강제복무, 끝나지 않...",http://sports.chosun.com/news/ntype.htm?id=202308130100094540012323&servicedate=20230813
2023.8.16,IVE,[동대구로에서] 세계잼버리대회가 남긴 것들,https://www.yeongnam.com/web/view.php?key=20230814010001883
2023.8.16,NMIXX,엘즈업 탄생시킨 '퀸덤 퍼즐' 종영... 막판까지 미지근한 반응,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002952880&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
2023.8.16,ITZY,[뉴공 아카이브]김영대 음악평론가: 잼버리 K팝 콘서트 극찬한 언론들....,http://www.ddanzi.com/779642975
2023.8.16,ITZY,"‘글로벌 대세’ ITZY, 신곡 ‘CAKE’ 인기 탄력 상승세",http://sports.khan.co.kr/news/sk_index.html?art_id=202308162009003&sec_id=540101&pt=nv
2023.8.17,tripleS,"트리플에스' 새 유닛 러블루션 ""10만장 못팔면 소멸? 이번엔 해당 안돼...",https://mydaily.co.kr/page/view/2023081714514517429
2023.8.18,NewJeans,[팩트체크] 브루노 마스가 부른 뉴진스의 하입보이?… 'AI 커버' 저작권...,https://www.newstof.com/news/articleView.html?idxno=21452
2023.8.18,tripleS,"[TD영상] 트리플에스 러블루션, 역시 아름다워 역시 사랑스러워~",http://www.tvdaily.co.kr/read.php3?aid=16923193251683401003
2023.8.18,Kep1er,"[사진]케플러 서영은,'반가워'",http://www.osen.co.kr/article/G1112165876
2023.8.18,Kep1er,"[사진]케플러 휴닝바히에,'깜찍'",http://www.osen.co.kr/article/G1112165880
2023.8.18,Kep1er,"[사진]케플러 샤오팅,'완벽 워킹'",http://www.osen.co.kr/article/G1112165889
2023.8.19,NewJeans,"[줌인] 뉴진스, ‘네임드’의 무게 견뎌야",https://isplus.com/article/view/isp202308190011
2023.8.19,ITZY,"있지(ITZY), 여신들이 걸어오고 있지! (출국)[뉴스엔TV]",https://www.newsen.com/news_view.php?uid=202308191954551310
2023.8.19,aespa,"에스파, K팝 그룹 최초 英 매거진 DORK 커버 장식",https://isplus.com/article/view/isp202308190032
2023.8.19,aespa,"에스파, K팝 최초 英 매거진 DORK 9월호 커버 장식",https://sports.donga.com/article/all/20230819/120766794/1
2023.8.20,IVE,"“엄마, 나 아이폰 사줘” 삼성 더는 놓쳐선 안되는 이것 [방영덕의 디...",https://www.mk.co.kr/article/10808436
2023.8.20,STAYC,스테이씨도 올해 첫 정산 받았다는데…'신인' 피프티 피프티의 '정산 이...,http://sports.chosun.com/news/ntype.htm?id=202308210100146580019055&servicedate=20230820
2023.8.20,NewJeans,"뉴진스, 日 서머소닉 뜨자 3만명 떼창",http://www.newsis.com/view/?id=NISX20230820_0002419738&cID=10601&pID=10600
2023.8.20,NewJeans,"뉴진스, 또 싹쓸이했다",http://www.osen.co.kr/article/G1112167077
2023.8.20,aespa,"에스파, 美 댈러스 뜨자 한국어 떼창",http://www.newsis.com/view/?id=NISX20230820_0002419755&cID=10601&pID=10600
2023.8.20,aespa,"에스파, 美 LA 이어 댈러스도 접수 ""꿈같고 소중한 순간""",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12140536
2023.8.20,LE SSERAFIM,르세라핌 홍은채 '금발의 미녀'[★포토],https://www.starnewskorea.com/stview.php?no=2023082007503669425
